frame,substep,transition,dEnergy,dSpeed,dGXV,dGrad,toStage,toMaxGradName,toMaxGradX,toMaxGradY
285,11,"beforeCip->afterCipVelocity",0.002092852,0.001057623,0.000007987,0.000007987,"afterCipVelocity","GXV",79,63
285,11,"afterCipVelocity->afterRhs",-0.000018938,-0.000148967,0,0,"afterRhs","GXV",79,63
285,11,"afterRhs->afterNewGradV",0,0,-0.000008047,-0.000008047,"afterNewGradV","GXV",79,64
285,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,0,"beforeCip->afterCipVelocity",0.002149223,0.001043415,0.000008047,0.000008047,"afterCipVelocity","GXV",79,63
286,0,"afterCipVelocity->afterRhs",-0.000019423,-0.000135613,0,0,"afterRhs","GXV",79,63
286,0,"afterRhs->afterNewGradV",0,0,-0.000008047,-0.000008047,"afterNewGradV","GXV",79,64
286,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,1,"beforeCip->afterCipVelocity",0.002207269,0.001029374,0.000008047,0.000008047,"afterCipVelocity","GXV",79,63
286,1,"afterCipVelocity->afterRhs",-0.000019941,-0.000122365,0,0,"afterRhs","GXV",79,63
286,1,"afterRhs->afterNewGradV",0,0,-0.000008106,-0.000008106,"afterNewGradV","GXV",79,64
286,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,2,"beforeCip->afterCipVelocity",0.002266906,0.00101556,0.000008106,0.000008106,"afterCipVelocity","GXV",79,63
286,2,"afterCipVelocity->afterRhs",-0.000020493,-0.000109268,0,0,"afterRhs","GXV",79,63
286,2,"afterRhs->afterNewGradV",0,0,-0.000008106,-0.000008106,"afterNewGradV","GXV",79,64
286,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,3,"beforeCip->afterCipVelocity",0.002328076,0.001002018,0.000008106,0.000008106,"afterCipVelocity","GXV",79,63
286,3,"afterCipVelocity->afterRhs",-0.000021078,-0.00009636,0,0,"afterRhs","GXV",79,63
286,3,"afterRhs->afterNewGradV",0,0,-0.000008166,-0.000008166,"afterNewGradV","GXV",79,64
286,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,4,"beforeCip->afterCipVelocity",0.002390714,0.0009888,0.000008166,0.000008166,"afterCipVelocity","GXV",79,63
286,4,"afterCipVelocity->afterRhs",-0.000021705,-0.000083699,0,0,"afterRhs","GXV",79,63
286,4,"afterRhs->afterNewGradV",0,0,-0.000008225,-0.000008225,"afterNewGradV","GXV",79,64
286,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,5,"beforeCip->afterCipVelocity",0.002454738,0.00097596,0.000008225,0.000008225,"afterCipVelocity","GXV",79,63
286,5,"afterCipVelocity->afterRhs",-0.000022371,-0.000071323,0,0,"afterRhs","GXV",79,63
286,5,"afterRhs->afterNewGradV",0,0,-0.000008225,-0.000008225,"afterNewGradV","GXV",79,64
286,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,64
286,6,"beforeCip->afterCipVelocity",0.002520065,0.000963536,0.000008225,0.000008225,"afterCipVelocity","GXV",79,63
286,6,"afterCipVelocity->afterRhs",-0.000023073,-0.000059268,0,0,"afterRhs","GXV",79,63
286,6,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
286,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
286,7,"beforeCip->afterCipVelocity",0.002586608,0.000951572,0.000008285,0.000008285,"afterCipVelocity","GXV",79,63
286,7,"afterCipVelocity->afterRhs",-0.000023812,-0.000047555,0,0,"afterRhs","GXV",79,63
286,7,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
286,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
286,8,"beforeCip->afterCipVelocity",0.002654285,0.000940099,0.000008285,0.000008285,"afterCipVelocity","GXV",79,63
286,8,"afterCipVelocity->afterRhs",-0.000024591,-0.000036231,0,0,"afterRhs","GXV",79,63
286,8,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
286,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
286,9,"beforeCip->afterCipVelocity",0.002723024,0.000929139,0.000008285,0.000008285,"afterCipVelocity","GXV",79,63
286,9,"afterCipVelocity->afterRhs",-0.000025404,-0.000025308,0,0,"afterRhs","GXV",79,63
286,9,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
286,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
286,10,"beforeCip->afterCipVelocity",0.002792788,0.000918724,0.000008345,0.000008345,"afterCipVelocity","GXV",79,63
286,10,"afterCipVelocity->afterRhs",-0.000026251,-0.000015889,0,0,"afterRhs","GXV",79,63
286,10,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
286,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
286,11,"beforeCip->afterCipVelocity",0.002863552,0.000909088,0.000008345,0.000008345,"afterCipVelocity","GXV",79,63
286,11,"afterCipVelocity->afterRhs",-0.000027127,-0.000006737,0,0,"afterRhs","GXV",79,63
286,11,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
286,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,0,"beforeCip->afterCipVelocity",0.002935304,0.000900267,0.000008285,0.000008285,"afterCipVelocity","GXV",79,63
287,0,"afterCipVelocity->afterRhs",-0.000028031,0.000002285,0,0,"afterRhs","GXV",79,63
287,0,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,1,"beforeCip->afterCipVelocity",0.003008053,0.000892186,0.000008345,0.000008345,"afterCipVelocity","GXV",79,63
287,1,"afterCipVelocity->afterRhs",-0.000028956,0.000010952,0,0,"afterRhs","GXV",79,63
287,1,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,2,"beforeCip->afterCipVelocity",0.003081846,0.000884801,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,2,"afterCipVelocity->afterRhs",-0.000029904,0.000019225,0,0,"afterRhs","GXV",79,62
287,2,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,3,"beforeCip->afterCipVelocity",0.003156763,0.00087805,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,3,"afterCipVelocity->afterRhs",-0.000030866,0.000027109,0,0,"afterRhs","GXV",79,62
287,3,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,4,"beforeCip->afterCipVelocity",0.003232554,0.000871868,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,4,"afterCipVelocity->afterRhs",-0.000031845,0.000034567,0,0,"afterRhs","GXV",79,62
287,4,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,5,"beforeCip->afterCipVelocity",0.003309778,0.0010084,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,5,"afterCipVelocity->afterRhs",-0.000032839,-0.000100588,0,0,"afterRhs","GXV",79,62
287,5,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,6,"beforeCip->afterCipVelocity",0.003388615,0.001642323,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,6,"afterCipVelocity->afterRhs",-0.000033846,-0.000530383,0,0,"afterRhs","GXV",79,62
287,6,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,7,"beforeCip->afterCipVelocity",0.003468726,0.002056522,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,7,"afterCipVelocity->afterRhs",-0.000034876,-0.000512877,0,0,"afterRhs","GXV",79,62
287,7,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,8,"beforeCip->afterCipVelocity",0.003550899,0.002022066,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,8,"afterCipVelocity->afterRhs",-0.000035934,-0.000494068,0,0,"afterRhs","GXV",79,62
287,8,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,9,"beforeCip->afterCipVelocity",0.00363539,0.001985125,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,9,"afterCipVelocity->afterRhs",-0.000037018,-0.000473962,0,0,"afterRhs","GXV",79,62
287,9,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,10,"beforeCip->afterCipVelocity",0.003722442,0.001945789,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,10,"afterCipVelocity->afterRhs",-0.000038146,-0.00045255,0,0,"afterRhs","GXV",79,62
287,10,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
287,11,"beforeCip->afterCipVelocity",0.003812248,0.001904141,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
287,11,"afterCipVelocity->afterRhs",-0.000039322,-0.000429852,0,0,"afterRhs","GXV",79,62
287,11,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
287,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,0,"beforeCip->afterCipVelocity",0.00390495,0.001860295,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
288,0,"afterCipVelocity->afterRhs",-0.000040569,-0.000405824,0,0,"afterRhs","GXV",79,62
288,0,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
288,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,1,"beforeCip->afterCipVelocity",0.004000592,0.00181434,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
288,1,"afterCipVelocity->afterRhs",-0.000041897,-0.000380596,0,0,"afterRhs","GXV",79,62
288,1,"afterRhs->afterNewGradV",0,0,-0.000008345,-0.000008345,"afterNewGradV","GXV",79,63
288,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,2,"beforeCip->afterCipVelocity",0.004099114,0.001766356,0.000008345,0.000008345,"afterCipVelocity","GXV",79,62
288,2,"afterCipVelocity->afterRhs",-0.000043329,-0.000354216,0,0,"afterRhs","GXV",79,62
288,2,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
288,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,3,"beforeCip->afterCipVelocity",0.004200353,0.001716466,0.000008285,0.000008285,"afterCipVelocity","GXV",79,62
288,3,"afterCipVelocity->afterRhs",-0.000044866,-0.000326783,0,0,"afterRhs","GXV",79,62
288,3,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
288,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,4,"beforeCip->afterCipVelocity",0.004303988,0.001664753,0.000008285,0.000008285,"afterCipVelocity","GXV",79,62
288,4,"afterCipVelocity->afterRhs",-0.000046536,-0.000298379,0,0,"afterRhs","GXV",79,62
288,4,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
288,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,5,"beforeCip->afterCipVelocity",0.004409576,0.001611349,0.000008285,0.000008285,"afterCipVelocity","GXV",79,62
288,5,"afterCipVelocity->afterRhs",-0.00004835,-0.000269182,0,0,"afterRhs","GXV",79,62
288,5,"afterRhs->afterNewGradV",0,0,-0.000008285,-0.000008285,"afterNewGradV","GXV",79,63
288,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,6,"beforeCip->afterCipVelocity",0.004516469,0.001556345,0.000008285,0.000008285,"afterCipVelocity","GXV",79,62
288,6,"afterCipVelocity->afterRhs",-0.000050297,-0.000239314,0,0,"afterRhs","GXV",79,62
288,6,"afterRhs->afterNewGradV",0,0,-0.000008225,-0.000008225,"afterNewGradV","GXV",79,63
288,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,7,"beforeCip->afterCipVelocity",0.004623961,0.001499916,0.000008225,0.000008225,"afterCipVelocity","GXV",79,62
288,7,"afterCipVelocity->afterRhs",-0.000052402,-0.00020701,0,0,"afterRhs","GXV",79,62
288,7,"afterRhs->afterNewGradV",0,0,-0.000008225,-0.000008225,"afterNewGradV","GXV",79,63
288,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,8,"beforeCip->afterCipVelocity",0.004731235,0.00144152,0.000008225,0.000008225,"afterCipVelocity","GXV",79,62
288,8,"afterCipVelocity->afterRhs",-0.000054658,-0.000177651,0,0,"afterRhs","GXV",79,62
288,8,"afterRhs->afterNewGradV",0,0,-0.000008166,-0.000008166,"afterNewGradV","GXV",79,63
288,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,9,"beforeCip->afterCipVelocity",0.004837593,0.001382048,0.000008166,0.000008166,"afterCipVelocity","GXV",79,62
288,9,"afterCipVelocity->afterRhs",-0.00005704,-0.000147775,0,0,"afterRhs","GXV",79,62
288,9,"afterRhs->afterNewGradV",0,0,-0.000008106,-0.000008106,"afterNewGradV","GXV",79,63
288,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,10,"beforeCip->afterCipVelocity",0.004942256,0.001321785,0.000008106,0.000008106,"afterCipVelocity","GXV",79,62
288,10,"afterCipVelocity->afterRhs",-0.00005955,-0.000117814,0,0,"afterRhs","GXV",79,62
288,10,"afterRhs->afterNewGradV",0,0,-0.000008047,-0.000008047,"afterNewGradV","GXV",79,63
288,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
288,11,"beforeCip->afterCipVelocity",0.005044586,0.001260882,0.000008047,0.000008047,"afterCipVelocity","GXV",79,62
288,11,"afterCipVelocity->afterRhs",-0.000062169,-0.00008809,0,0,"afterRhs","GXV",79,62
288,11,"afterRhs->afterNewGradV",0,0,-0.000007987,-0.000007987,"afterNewGradV","GXV",79,63
288,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,0,"beforeCip->afterCipVelocity",0.005144043,0.001199394,0.000007987,0.000007987,"afterCipVelocity","GXV",79,62
289,0,"afterCipVelocity->afterRhs",-0.000064876,-0.000058747,0,0,"afterRhs","GXV",79,62
289,0,"afterRhs->afterNewGradV",0,0,-0.000007927,-0.000007927,"afterNewGradV","GXV",79,63
289,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,1,"beforeCip->afterCipVelocity",0.005240324,0.001409059,0.000007927,0.000007927,"afterCipVelocity","GXV",79,62
289,1,"afterCipVelocity->afterRhs",-0.000067647,-0.000301624,0,0,"afterRhs","GXV",79,62
289,1,"afterRhs->afterNewGradV",0,0,-0.000007868,-0.000007868,"afterNewGradV","GXV",79,63
289,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,2,"beforeCip->afterCipVelocity",0.00533342,0.002635632,0.000007868,0.000007868,"afterCipVelocity","GXV",79,62
289,2,"afterCipVelocity->afterRhs",-0.000070461,-0.001143011,0,0,"afterRhs","GXV",79,62
289,2,"afterRhs->afterNewGradV",0,0,-0.000007808,-0.000007808,"afterNewGradV","GXV",79,63
289,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,3,"beforeCip->afterCipVelocity",0.005423639,0.003412664,0.000007808,0.000007808,"afterCipVelocity","GXV",79,62
289,3,"afterCipVelocity->afterRhs",-0.000073301,-0.001090153,0,0,"afterRhs","GXV",79,62
289,3,"afterRhs->afterNewGradV",0,0,-0.000007689,-0.000007689,"afterNewGradV","GXV",79,63
289,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,4,"beforeCip->afterCipVelocity",0.005511405,0.00329069,0.000007689,0.000007689,"afterCipVelocity","GXV",79,62
289,4,"afterCipVelocity->afterRhs",-0.000076158,-0.001032331,0,0,"afterRhs","GXV",79,62
289,4,"afterRhs->afterNewGradV",0,0,-0.000007629,-0.000007629,"afterNewGradV","GXV",79,63
289,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,5,"beforeCip->afterCipVelocity",0.005596928,0.003159499,0.000007629,0.000007629,"afterCipVelocity","GXV",79,62
289,5,"afterCipVelocity->afterRhs",-0.00007903,-0.000969808,0,0,"afterRhs","GXV",79,62
289,5,"afterRhs->afterNewGradV",0,0,-0.00000751,-0.00000751,"afterNewGradV","GXV",79,63
289,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,6,"beforeCip->afterCipVelocity",0.005681979,0.003019958,0.00000751,0.00000751,"afterCipVelocity","GXV",79,62
289,6,"afterCipVelocity->afterRhs",-0.000081917,-0.000902819,0,0,"afterRhs","GXV",79,62
289,6,"afterRhs->afterNewGradV",0,0,-0.000007391,-0.000007391,"afterNewGradV","GXV",79,63
289,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,7,"beforeCip->afterCipVelocity",0.005767783,0.002873002,0.000007391,0.000007391,"afterCipVelocity","GXV",79,62
289,7,"afterCipVelocity->afterRhs",-0.000084842,-0.00083172,0,0,"afterRhs","GXV",79,62
289,7,"afterRhs->afterNewGradV",0,0,-0.000007272,-0.000007272,"afterNewGradV","GXV",79,63
289,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,8,"beforeCip->afterCipVelocity",0.005855621,0.002719651,0.000007272,0.000007272,"afterCipVelocity","GXV",79,62
289,8,"afterCipVelocity->afterRhs",-0.000087846,-0.000756937,0,0,"afterRhs","GXV",79,62
289,8,"afterRhs->afterNewGradV",0,0,-0.000007153,-0.000007153,"afterNewGradV","GXV",79,63
289,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,9,"beforeCip->afterCipVelocity",0.005946658,0.002560979,0.000007153,0.000007153,"afterCipVelocity","GXV",79,62
289,9,"afterCipVelocity->afterRhs",-0.000090985,-0.000678916,0,0,"afterRhs","GXV",79,62
289,9,"afterRhs->afterNewGradV",0,0,-0.000007033,-0.000007033,"afterNewGradV","GXV",79,63
289,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,10,"beforeCip->afterCipVelocity",0.006041789,0.002398125,0.000007033,0.000007033,"afterCipVelocity","GXV",79,62
289,10,"afterCipVelocity->afterRhs",-0.000094303,-0.000598127,0,0,"afterRhs","GXV",79,62
289,10,"afterRhs->afterNewGradV",0,0,-0.000006914,-0.000006914,"afterNewGradV","GXV",79,63
289,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
289,11,"beforeCip->afterCipVelocity",0.006141513,0.002232174,0.000006914,0.000006914,"afterCipVelocity","GXV",79,62
289,11,"afterCipVelocity->afterRhs",-0.000097883,-0.000515117,0,0,"afterRhs","GXV",79,62
289,11,"afterRhs->afterNewGradV",0,0,-0.000006795,-0.000006795,"afterNewGradV","GXV",79,63
289,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,0,"beforeCip->afterCipVelocity",0.006245696,0.002064203,0.000006795,0.000006795,"afterCipVelocity","GXV",79,62
290,0,"afterCipVelocity->afterRhs",-0.000101772,-0.000430446,0,0,"afterRhs","GXV",79,62
290,0,"afterRhs->afterNewGradV",0,0,-0.000006676,-0.000006676,"afterNewGradV","GXV",79,63
290,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,1,"beforeCip->afterCipVelocity",0.006353576,0.001895259,0.000006676,0.000006676,"afterCipVelocity","GXV",79,62
290,1,"afterCipVelocity->afterRhs",-0.000106039,-0.00034487,0,0,"afterRhs","GXV",79,62
290,1,"afterRhs->afterNewGradV",0,0,-0.000006557,-0.000006557,"afterNewGradV","GXV",79,63
290,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,2,"beforeCip->afterCipVelocity",0.006463533,0.00172629,0.000006557,0.000006557,"afterCipVelocity","GXV",79,62
290,2,"afterCipVelocity->afterRhs",-0.000110719,-0.000259095,0,0,"afterRhs","GXV",79,62
290,2,"afterRhs->afterNewGradV",0,0,-0.000006437,-0.000006437,"afterNewGradV","GXV",79,63
290,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,3,"beforeCip->afterCipVelocity",0.006573328,0.001558221,0.000006437,0.000006437,"afterCipVelocity","GXV",79,62
290,3,"afterCipVelocity->afterRhs",-0.000115813,-0.000174038,0,0,"afterRhs","GXV",79,62
290,3,"afterRhs->afterNewGradV",0,0,-0.000006318,-0.000006318,"afterNewGradV","GXV",79,63
290,3,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,4,"beforeCip->afterCipVelocity",0.006680104,0.001392053,0.000006318,0.000006318,"afterCipVelocity","GXV",79,62
290,4,"afterCipVelocity->afterRhs",-0.000121292,-0.000086988,0,0,"afterRhs","GXV",79,62
290,4,"afterRhs->afterNewGradV",0,0,-0.000006139,-0.000006139,"afterNewGradV","GXV",79,63
290,4,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,5,"beforeCip->afterCipVelocity",0.006780097,0.001226979,0.000006139,0.000006139,"afterCipVelocity","GXV",79,62
290,5,"afterCipVelocity->afterRhs",-0.000127086,-0.000002911,0,0,"afterRhs","GXV",79,62
290,5,"afterRhs->afterNewGradV",0,0,-0.00000602,-0.00000602,"afterNewGradV","GXV",79,63
290,5,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,6,"beforeCip->afterCipVelocity",0.006870122,0.001063777,0.00000602,0.00000602,"afterCipVelocity","GXV",79,62
290,6,"afterCipVelocity->afterRhs",-0.000133067,0.000077635,0,0,"afterRhs","GXV",79,62
290,6,"afterRhs->afterNewGradV",0,0,-0.000005841,-0.000005841,"afterNewGradV","GXV",79,63
290,6,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,7,"beforeCip->afterCipVelocity",0.006947387,0.00090344,0.000005841,0.000005841,"afterCipVelocity","GXV",79,62
290,7,"afterCipVelocity->afterRhs",-0.000139129,0.000154532,0,0,"afterRhs","GXV",79,62
290,7,"afterRhs->afterNewGradV",0,0,-0.000005662,-0.000005662,"afterNewGradV","GXV",79,63
290,7,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,8,"beforeCip->afterCipVelocity",0.007009577,0.000746726,0.000005662,0.000005662,"afterCipVelocity","GXV",79,62
290,8,"afterCipVelocity->afterRhs",-0.000145076,0.000226995,0,0,"afterRhs","GXV",79,62
290,8,"afterRhs->afterNewGradV",0,0,-0.000005424,-0.000005424,"afterNewGradV","GXV",79,63
290,8,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,9,"beforeCip->afterCipVelocity",0.007055751,0.000594425,0.000005424,0.000005424,"afterCipVelocity","GXV",79,62
290,9,"afterCipVelocity->afterRhs",-0.000150789,0.000289999,0,0,"afterRhs","GXV",79,62
290,9,"afterRhs->afterNewGradV",0,0,-0.000005245,-0.000005245,"afterNewGradV","GXV",79,63
290,9,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,10,"beforeCip->afterCipVelocity",0.007086608,0.001563669,0.000005245,0.000005245,"afterCipVelocity","GXV",79,62
290,10,"afterCipVelocity->afterRhs",-0.000156064,-0.000765811,0,0,"afterRhs","GXV",79,62
290,10,"afterRhs->afterNewGradV",0,0,-0.000005007,-0.000005007,"afterNewGradV","GXV",79,63
290,10,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
290,11,"beforeCip->afterCipVelocity",0.007102576,0.003010082,0.000005007,0.000005007,"afterCipVelocity","GXV",79,62
290,11,"afterCipVelocity->afterRhs",-0.000160805,-0.001790955,0,0,"afterRhs","GXV",79,62
290,11,"afterRhs->afterNewGradV",0,0,-0.000004768,-0.000004768,"afterNewGradV","GXV",79,63
290,11,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,0,"beforeCip->afterCipVelocity",0.007107428,0.003867079,0.000004768,0.000004768,"afterCipVelocity","GXV",79,62
291,0,"afterCipVelocity->afterRhs",-0.000164979,-0.001664317,0,0,"afterRhs","GXV",79,62
291,0,"afterRhs->afterNewGradV",0,0,-0.00000447,-0.00000447,"afterNewGradV","GXV",79,63
291,0,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,1,"beforeCip->afterCipVelocity",0.007105895,0.00357048,0.00000447,0.00000447,"afterCipVelocity","GXV",79,62
291,1,"afterCipVelocity->afterRhs",-0.000168608,-0.001531715,0,0,"afterRhs","GXV",79,62
291,1,"afterRhs->afterNewGradV",0,0,-0.000004232,-0.000004232,"afterNewGradV","GXV",79,63
291,1,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,2,"beforeCip->afterCipVelocity",0.007103204,0.003268811,0.000004232,0.000004232,"afterCipVelocity","GXV",79,62
291,2,"afterCipVelocity->afterRhs",-0.000171807,-0.001393859,0,0,"afterRhs","GXV",79,62
291,2,"afterRhs->afterNewGradV",0,0,-0.000003934,-0.000003934,"afterNewGradV","GXV",79,63
291,2,"afterNewGradV->afterNewGradU",0,0,0,0,"afterNewGradU","GXV",79,63
291,3,"beforeCip->afterCipVelocity",0.00710485,0.002965236,0.000003934,0.000003934,"afterCipVelocity","GXV",79,62
291,3,"afterCipVelocity->afterRhs",-0.000174779,-0.001251458,0,0,"afterRhs","GXV",79,62
291,3,"afterRhs->afterNewGradV",0,0,-0.000003695,-0.000003695,"afterNewGradV","GXV",79,63
